t,o,h,l,c
1781168400,28909,28922,28637.5,28812.5
1781182800,28814.5,29049.5,28577.5,28769.5
1781197200,28770,29544.25,28678.5,29433.25
1781215200,29456.75,29645.5,29443,29552
1781229600,29553,29587,29375,29401
1781244000,29401.75,29675,29260,29623.25
1781258400,29623.5,29660,29230,29349.5
1781272800,29354,29760,29339,29682.5
1781287200,29684,30094,29580.5,30049.25
1781478000,30051.5,30211.75,29987.75,30199.5
1781492400,30202.75,30257.75,30171,30251.25
1781506800,30251.75,30628.25,30220.75,30561.5
1781521200,30562.5,30800,30538.5,30775
1781535600,30776.25,30915,30772.5,30861.25
1781550000,30861.25,30894,30755,30835.25
1781568000,30833.5,30860,30755.5,30831.75
1781582400,30825,30848.5,30794.25,30840.5
1781596800,30841.25,30975.5,30829,30940.25
1781611200,30940,30952.75,30407.75,30467.25
1781625600,30466.25,30575,30302.25,30309.75
1781640000,30310,30402.75,30272.25,30383.75
1781658000,30384,30487.25,30368.25,30486.75
1781672400,30485.75,30584.5,30464.5,30509.75
1781686800,30510.75,30526.5,30387.75,30491.25
1781701200,30491.25,30545.75,30284.75,30410.25
1781715600,30408.25,30520,29923,30141.75
1781733600,30142.5,30438.25,30096,30380
1781748000,30382.5,30430.75,30284,30354
1781762400,30353.75,30500,30320,30488.5
1781776800,30490.25,30619.75,30355,30468.75
1781791200,30469.25,30736.75,30449.5,30708.5
1781805600,30708.75,30783.25,30645.25,30662.75
1781823600,30661.25,30703.25,30575,30593.75
1781838000,30593,30647,30337.5,30616.75
1782090000,30620,30659,30524,30582.75
1782104400,30582.75,30781.75,30571.25,30731.25
1782118800,30730.75,30844.75,30699,30800.5
1782133200,30801,30968,30503,30589
1782147600,30589.5,30677.75,30532,30662.5
1782165600,30662.75,30701.25,30406,30459.75
1782180000,30462.25,30472.75,30093,30108.5
1782194400,30107.25,30133.25,29776,29886.25
1782208800,29887.25,29934.75,29616.5,29926
1782223200,29926,30047,29695.25,29733
1782237600,29732.75,29803.5,29577.25,29680
1782255600,29680,29891.75,29585.5,29637.75
1782270000,29638.5,29884.25,29616.5,29822.75
1782284400,29824.25,29866.25,29755,29794.75
1782298800,29794.75,29893.25,29525,29891
1782313200,29891,29907.5,29325,29345.25
1782327600,29346,30168.5,29264.75,30096.75
1782345600,30097,30102.5,29924.5,30036.75
1782360000,30033.5,30186.5,29998.5,30181.75
1782374400,30182,30219,30099,30131.25
1782388800,30130.25,30263.75,29295.75,29659.75
1782403200,29661.75,29891.25,29586.5,29749.25
1782417600,29750,29922.5,29605.5,29636
1782435600,29638,29676.75,29160.5,29270
1782450000,29270.75,29562.75,29255.5,29399.5
1782464400,29400.75,29450,29298.25,29315.25
1782478800,29317.25,29716,29181.5,29612.25
1782493200,29612,29700,29255,29368.25
1782684000,29504.5,29683.25,29363.25,29516.25
1782698400,29518.5,29672.25,29389,29670.75
1782712800,29670.25,29732.75,29575.75,29664
1782727200,29666.25,29840,29557,29617.75
1782741600,29618.75,30038.25,29273.75,30003.5
1782756000,30004,30069.5,29970.25,30012.25
1782774000,30011.25,30086,29934.75,30020.25
1782788400,30021.5,30217,30011,30132.5
1782802800,30133.25,30151.5,30018.75,30139.75
1782817200,30141.25,30442.5,29997,30305.25
1782831600,30305.25,30575.25,30299.75,30554.5
1782846000,30554,30599.75,30484.75,30534
1782864000,30535.25,30553.75,30367.75,30466.75
1782878400,30452.25,30474.5,30299,30374
1782892800,30374.75,30435.25,30317.5,30362.75
1782907200,30363,30395,30087.75,30254.75
1782921600,30255,30284.25,30054,30080.25
1782936000,30080.25,30118,29952.5,30110.25
1782954000,30110.5,30239.5,30050,30111.25
1782968400,30114,30159.75,29826.25,30033
1782982800,30032.75,30320,29920,30182.75
1782997200,30185,30293.5,29434,29462.25
1783011600,29461,29588,29328.5,29551.75
1783029600,29566,29699.5,29522,29682.5
1783044000,29684.75,30011.25,29680.5,29983.75
1783296000,29987.75,30004.75,29683,29718.75
1783310400,29730.25,29876.25,29703,29852.5
1783324800,29852.75,29915,29780,29877.75
1783339200,29879,30083.75,29776.25,30074.25
1783353600,30074,30094,29882.25,29951
1783368000,29950.75,29973.75,29808.25,29816.75
1783386000,29819.75,29835.75,29607.5,29625.5
1783400400,29626.25,29744,29558.5,29660.25
1783414800,29660.75,29716,29591.25,29642.25
1783429200,29642.25,29685.75,29210,29540
1783443600,29539.5,29580.75,29271,29419.5
1783461600,29373.75,29558.75,29266,29438
1783476000,29437.75,29532.25,29311.75,29347.5
1783490400,29346.75,29414.75,28909.75,28957.75
1783504800,28960.75,29399,28922.75,29367.5
1783519200,29366.25,29457.75,29034,29352.5
1783533600,29352.25,29500,29330,29425.5
1783551600,29424,29583,29395,29429.5
1783566000,29430.75,29644.25,29396.5,29612
1783580400,29613.25,29735.75,29564.5,29600.25
1783594800,29601.75,29931.25,29579,29787.75
1783609200,29788.25,29993.5,29779.5,29939.25
1783623600,29939.75,29973.75,29896.75,29932.5
1783641600,29933.25,29963.5,29804.25,29930.5
1783656000,29936.75,29948.75,29761.75,29774
1783670400,29773.75,29887.75,29717.25,29816
1783684800,29816.75,29991.5,29675,29944.25
1783699200,29944.25,30077.75,29943.75,30037.25
1783713600,30037.25,30073.75,29807.5,29832.5
1783904400,29836.75,29851.25,29612.75,29627
1783918800,29627.75,29754,29542.75,29747.5
1783933200,29747.5,29799.75,29655.5,29719
1783947600,29719.25,29752.5,29460.75,29525.75
1783962000,29526.5,29580.75,29386.5,29428.75
1783980000,29446,29541.25,29325.75,29445
1783994400,29447.25,29631.25,29303.5,29593
1784008800,29592,29649.75,29545.5,29602.25
1784023200,29603.25,29921.75,29555,29781.25
1784037600,29780.25,29895.75,29567.5,29863.25
1784052000,29863,29878.25,29745.5,29773.25
1784070000,29772.75,29987.25,29758,29960.75
1784084400,29961,30058.25,29947.25,30030
1784098800,30030.5,30062.5,29872,29927.25
1784113200,29926,29999.75,29536.75,29630.75
1784127600,29632,29742.75,29397,29613.25
1784142000,29613,29749,29589,29690
1784160000,29690,29763.25,29595.75,29737.75
1784174400,29727.25,29797,29548.5,29562.25
1784188800,29563.5,29645.25,29361,29446.75
1784203200,29445.75,29532,29255.5,29392
1784217600,29392.5,29395.25,29078.5,29217
1784232000,29217.75,29231.25,28993.5,29057
1784250000,29059.75,29105.5,28774.5,28804.75
1784264400,28806,28825,28550,28630
1784278800,28628.75,28825.5,28618.75,28664.5
1784293200,28664.75,29028,28408.25,28974.25
1784307600,28974.75,29050.25,28712.5,28773.25
1784498400,28733.75,28963.5,28709.75,28795.75
1784512800,28798.5,28948,28789,28807.25
1784527200,28808,28998.25,28766,28952.5
1784541600,28952.75,29192.5,28920.5,28994.75
1784556000,28996,29119,28873.25,28956.5
1784570400,28957,29009.75,28701,28717.75
1784588400,28717.75,28956.75,28707.25,28955
1784602800,28954,29155.5,28951.25,29146.5
1784617200,29147.75,29207,29088,29166.25
1784631600,29167.75,29256.5,29064.25,29237.5
1784646000,29237.25,29364.75,29181,29328.5
1784660400,29328.25,29352,29253,29298.5
1784678400,29298.5,29337,29190.25,29197
1784692800,29223,29238.5,29025.75,29056
1784707200,29059.75,29173,29017.5,29054
1784721600,29056.5,29342.25,28952,29329.5
1784736000,29330.25,29335,29158.25,29160.5
1784750400,29161,29282.5,29021.75,29255
1784768400,29256.25,29273.5,29029.5,29125.25
1784782800,29126,29183.25,28922.25,29103
1784797200,29103.5,29137.75,28754.75,28787.5
1784811600,28786.5,28883,28432.5,28640.75
1784826000,28641.25,28782,28486.25,28739.25
1784844000,28700.25,28736,28607,28614.25
1784858400,28612.75,28632,28481.25,28545
1784872800,28546.75,28704.25,28481,28700.5
1784887200,28700.25,28706.25,28313.5,28322.25
1784901600,28323,28630.75,28254.5,28466
1784916000,28467,28647,28212.5,28609.5
1785106800,28612.25,28733.75,28525,28615.5
1785121200,28615.5,28728.5,28592.75,28695
1785135600,28692.75,28763.25,28658.5,28740.75
1785150000,28742,28743.5,27939,28169.25
1785164400,28171,28204.5,27980.25,28188.25
1785178800,28188.75,28255.75,28105.25,28163.5
1785196800,28164.75,28195,27932.5,28050.75
1785211200,28013.5,28190,27839.5,27933.5
1785225600,27934.25,28052,27848.25,27963.75
1785240000,27962.5,28062.5,27603.5,28048
1785254400,28047.75,28080,27911,27919.5
1785268800,27919.25,28178.25,27728.5,28013.25
1785286800,28011.75,28041.25,27640,27756
1785301200,27758.75,27962.75,27735.75,27904
1785315600,27904.5,28060,27844.25,27907.75
1785330000,27909,27996,27409.25,27603.25
1785344400,27603.75,28099.5,27201.5,27259.25
1785362400,27202,27696.75,27202,27653
1785376800,27652,27687.5,27421,27487.75
1785391200,27487,27586,27337.5,27514.75
1785405600,27515.5,28162.25,27488.25,28151.75
1785420000,28150.5,28246.5,27996.25,28177.5
1785434400,28177.5,28414.5,28148.5,28395
1785452400,28394.25,28572,28362.25,28431.25
1785466800,28431.5,28611.75,28398,28488.25
1785481200,28484.25,28640.75,28455,28565.5
1785495600,28565.5,28725.75,28079.75,28307.5
1785510000,28308.75,28503,28115.5,28433.75
1785524400,28433.5,28641.25,28258.25,28614
1785715200,28611,28698.25,28537.5,28674.5
1785729600,28669,28688.5,28558.5,28588.25
1785744000,28588,28601,28403.5,28420.25
1785758400,28420.25,28814.5,28313.5,28792.5
1785772800,28792.5,28964.25,28790,28900.25
1785787200,28900.75,28976.25,28864.25,28876.75
1785805200,28876,29048,28831.75,29015.5
1785819600,29016.25,29131.5,28978.25,29068.75
1785834000,29069,29245.75,29007.5,29202.75
1785848400,29203.25,29744.5,29191.25,29742.75
1785862800,29742.75,29956.5,29739.25,29818.25
1785880800,29777.25,29887.5,29776.5,29869
1785895200,29870,29985.25,29842.25,29980.5
1785909600,29980,29990,29797.75,29857.5
1785924000,29857.25,30074,29833.75,30048.75
1785938400,30048.5,30048.5,29702,29757
1785952800,29756.75,29788.5,29530.75,29623.25
1785970800,29622.75,29649.5,29454.25,29593
1785985200,29593.75,29608.5,29485,29523
1785999600,29520.25,29563,29437.5,29484.5
1786014000,29484.5,29667,29241.25,29656.75
1786028400,29656.5,29686.25,29448.5,29515.5
1786042800,29515.75,29603.5,29475,29593.25
1786060800,29595.25,29618.75,29475.5,29489.25
1786075200,29496.25,29592.5,29453.5,29583.75
1786089600,29584.25,29673.25,29584,29614
1786104000,29614.5,29867.75,29564.5,29814
1786118400,29814.75,29860.25,29668.75,29834.25
1786132800,29833.75,29906.5,29788.5,29802
1786323600,29803.25,29904,29791,29882.75
1786338000,29882.25,29984,29881,29971.5
1786352400,29971.5,29983.75,29771.75,29777
1786366800,29778.5,29900,29718.75,29780
1786381200,29780.25,29811.25,29722.5,29764.25
1786399200,29764.5,29842.5,29666,29818.25
1786413600,29818,29861.75,29786.75,29793.25
1786428000,29792.5,29827.75,29717.75,29768.75
1786442400,29770.25,29886.75,29631.75,29732.75
1786456800,29732.5,29804.75,29573,29628.75
1786471200,29629.25,29676.5,29533.5,29650.25
1786489200,29649.5,29703,29624.5,29702.5
1786503600,29702.75,29737.25,29668.25,29736.75
1786518000,29737.25,29848.25,29727.5,29814.5
1786532400,29816,30001.75,29750.25,29868
1786546800,29868,29932,29818.5,29889.75
1786561200,29890.25,29906,29780.5,29804.5
1786579200,29805.25,29880,29796.75,29878
1786593600,29886.75,29924,29845,29860
1786608000,29859.75,29895,29821,29869
1786622400,29869.5,30267.5,29812.25,30115.5
1786636800,30117.25,30272.75,30114.25,30194
1786651200,30194.25,30232,30144.5,30170
1786669200,30169.25,30182.5,30124.25,30147
1786683600,30148.25,30240.25,30127.75,30220.75
1786698000,30220,30280.25,30207,30268.25
1786712400,30268.5,30283,30028.5,30059
1786726800,30059.25,30154.75,30046.5,30141.75
1786917600,30192.25,30239,30185.5,30192
1786932000,30192,30274,30185.25,30272
1786946400,30273.25,30331.5,30261,30282
1786960800,30282,30343,30165.5,30235
1786975200,30234.75,30287.5,30086.5,30102.25
1786989600,30102,30136.5,30054.5,30079.75
1787007600,30079.25,30121.25,29880.25,29908.25
1787022000,29909,29927.25,29786,29893
1787036400,29892,29896.5,29687.25,29739
1787050800,29739,29786,29536.25,29547.75
1787065200,29547.5,29670.75,29514,29571.25
1787079600,29571,29610,29514.25,29528.5
1787097600,29527.5,29609.5,29442,29527.75
1787112000,29517,29606.5,29430.5,29601.25
1787126400,29600.25,29640.75,29506.75,29536
1787140800,29535,29757.25,29375.75,29606.25
1787155200,29607.25,29667.25,29485.25,29521.5
1787169600,29522,29689.75,29514.25,29669.75
1787187600,29670.5,29684.25,29593.5,29615
1787202000,29617,29686.5,29452.75,29475.75
1787216400,29477.25,29582.25,29240,29346
1787230800,29346.75,29470.25,29269.25,29380
1787245200,29380,29382,29202.75,29317.25
1787263200,29327,29372.5,29274.25,29354.25
1787277600,29353.75,29399.25,29321.25,29366.25
1787292000,29365.5,29495,29354.5,29485
1787306400,29485.75,29539,29255.75,29303.5
1787320800,29303.25,29488.75,29220,29383.75
1787335200,29383.25,29432.25,29313,29390.5
1787526000,29390.5,29480.5,29301.25,29370.5
1787540400,29371.25,29372.5,29120.5,29164.5
1787554800,29164.5,29249.75,29116.75,29184.75
1787569200,29185.25,29283,28946.75,29082.75
1787583600,29083.25,29233.25,29038.75,29154
1787598000,29153.75,29173,29072,29096.25
1787616000,29095.75,29190,29017,29157.75
1787630400,29190,29290.75,29105.75,29231.75
1787644800,29233.5,29425.75,29212.25,29373
1787659200,29372.75,29414.75,29138,29262
1787673600,29263.25,29299.75,29202,29270.25
1787688000,29270.5,29313.5,29110.5,29112.25
1787706000,29113,29283.25,29096,29226.75
1787720400,29227.75,29277.25,29185,29228
1787734800,29227.75,29278.75,29133.25,29150.75
1787749200,29151.75,29332.75,29133.5,29216.75
1787763600,29216,29437.75,29210.5,29432.5
1787781600,29499.5,29654.75,29432.5,29529.75
1787796000,29531.75,29575.75,29428.5,29438.75
1787810400,29437.5,29662,29401.75,29602
1787824800,29602.25,29630,29423.75,29483
1787839200,29484,29678.5,29478.5,29611.5
1787853600,29612,29708,29526.5,29634.75
1787871600,29633.5,29703,29592,29663.75
1787886000,29664.75,29707,29594.5,29645.25
1787900400,29645.25,29653.5,29578.25,29622
1787914800,29622.25,29799,29505,29796.5
1787929200,29796.5,29811.5,29436.25,29455.5
1787943600,29456,29521.5,29289,29289.75
1788134400,29291,29398.5,29273.5,29348.75
1788148800,29352.5,29528.5,29333.75,29508.25
1788163200,29508.5,29535,29425.25,29429.75
1788177600,29429.75,29516.75,29355,29388.75
1788192000,29389.25,29538.25,29362.5,29506
1788206400,29506.5,29527.5,29478.25,29506
1788224400,29506,29516.25,29434.75,29473.75
1788238800,29473.25,29571.25,29231,29235.25
1788253200,29235.75,29257.75,29122.25,29125.75
1788267600,29125.75,29317.75,29040.25,29191.75
1788282000,29191.25,29191.75,29002,29139
1788300000,29136.5,29170,29047.75,29075.5
1788314400,29075.5,29104.25,29035.5,29073
1788328800,29072.25,29120.75,28940.5,28973.25
1788343200,28972.75,29149.5,28927.25,29062.25
1788357600,29061.75,29213,29032.25,29158.75
1788372000,29159.5,29212,29130.25,29180.5
1788390000,29180.75,29213,29132.75,29180.75
1788404400,29182.25,29255,29075,29174.25
1788418800,29173.25,29292.75,29105.5,29128
1788433200,29129,29375.5,29101,29363.5
1788447600,29363.25,29584.25,29362.25,29568.25
1788462000,29568.25,29570.5,29482,29504
1788480000,29503.75,29578.75,29495,29571.5
1788494400,29564.25,29658.25,29563,29652.25
1788508800,29653.75,29704.5,29616.5,29683.25
1788523200,29682,29694,29478,29515
1788537600,29514.75,29595.75,29468,29569.25
1788552000,29568.75,29764.75,29514.5,29600.25
1788850800,29601,29649,29477.75,29568
1788865200,29568.5,29686.5,29424.75,29563
1788879600,29563,29645.25,29519.75,29576.25
1788894000,29576.25,29586.25,29489.75,29498.5
1788912000,29500.75,29625.5,29499.5,29566.75
1788926400,29577,29633.75,29549,29588
1788940800,29589.5,29609,29368.25,29396.75
1788955200,29397,29593.75,29333,29448
1788969600,29448.25,29483.75,29386.75,29454.5
